CustomerID,Recency,Frequency,Monetary,ReturnRate,Cluster,Segment
13386.0,414,2.0,835.46,0.0,0,Sleeping Dogs
13387.0,417,1.0,184.34,0.0,0,Sleeping Dogs
13388.0,121,3.0,1135.7,0.014285714285714285,0,Sleeping Dogs
13389.0,11,3.0,797.96,0.0,1,Loyal/Champions
13390.0,75,1.0,544.08,0.0,0,Sleeping Dogs
13391.0,204,1.0,59.8,0.0,0,Sleeping Dogs
13392.0,677,1.0,91.14,0.0,0,Sleeping Dogs
13393.0,584,4.0,1105.85,0.0547945205479452,0,Sleeping Dogs
13394.0,2,19.0,6329.38,0.030805687203791468,1,Loyal/Champions
13395.0,185,3.0,1180.23,0.0,0,Sleeping Dogs
13396.0,22,2.0,1325.29,0.0851063829787234,1,Loyal/Champions
13397.0,73,10.0,3103.07,0.03260869565217391,1,Loyal/Champions
13398.0,192,2.0,670.34,0.0,0,Sleeping Dogs
13399.0,464,3.0,275.4,0.0,0,Sleeping Dogs
13400.0,574,1.0,300.93,0.041666666666666664,0,Sleeping Dogs
13402.0,127,4.0,1535.1299999999999,0.0,0,Sleeping Dogs
13403.0,18,3.0,229.5,0.0,0,Sleeping Dogs
13404.0,1,2.0,252.49,0.0,1,Loyal/Champions
13405.0,204,5.0,1181.56,0.06818181818181818,0,Sleeping Dogs
13406.0,427,2.0,557.22,0.1,0,Sleeping Dogs
13407.0,579,3.0,2111.89,0.07608695652173914,0,Sleeping Dogs
13408.0,2,106.0,51289.19,0.026651216685979143,1,Loyal/Champions
13410.0,9,9.0,2172.5099999999998,0.05660377358490566,1,Loyal/Champions
13411.0,107,1.0,213.55,0.0,0,Sleeping Dogs
13412.0,620,1.0,487.35,0.0,0,Sleeping Dogs
13413.0,640,6.0,353.12,0.022727272727272728,0,Sleeping Dogs
13414.0,134,6.0,2482.24,0.03508771929824561,1,Loyal/Champions
13415.0,473,4.0,681.92,0.10344827586206896,0,Sleeping Dogs
13416.0,44,3.0,940.8,0.0,0,Sleeping Dogs
13417.0,5,6.0,1593.89,0.06097560975609756,1,Loyal/Champions
13418.0,12,31.0,11916.16,0.020869565217391306,1,Loyal/Champions
13419.0,64,1.0,221.06,0.0,0,Sleeping Dogs
13420.0,135,2.0,140.35,0.2,0,Sleeping Dogs
13421.0,40,8.0,4078.32,0.010948905109489052,1,Loyal/Champions
13422.0,51,1.0,2601.55,0.0078125,0,Sleeping Dogs
13423.0,429,1.0,217.03,0.0,0,Sleeping Dogs
13424.0,444,1.0,557.92,0.024390243902439025,0,Sleeping Dogs
13425.0,108,5.0,3375.93,0.016574585635359115,1,Loyal/Champions
13426.0,1,22.0,8084.38,0.0029069767441860465,1,Loyal/Champions
13427.0,19,6.0,1006.53,0.0,1,Loyal/Champions
13428.0,10,3.0,499.98,0.0,1,Loyal/Champions
13429.0,11,4.0,1006.8,0.0,1,Loyal/Champions
13430.0,19,2.0,652.0699999999999,0.07547169811320754,0,Sleeping Dogs
13431.0,67,8.0,3289.24,0.007692307692307693,1,Loyal/Champions
13432.0,571,2.0,436.55,0.0,0,Sleeping Dogs
13433.0,437,4.0,656.87,0.04,0,Sleeping Dogs
13434.0,74,5.0,1666.86,0.0,1,Loyal/Champions
13435.0,5,9.0,4459.83,0.012987012987012988,1,Loyal/Champions
13436.0,2,1.0,196.89,0.0,0,Sleeping Dogs
13437.0,14,7.0,3408.06,0.0,1,Loyal/Champions
13438.0,547,1.0,46.5,0.0,0,Sleeping Dogs
13439.0,255,3.0,986.61,0.0,0,Sleeping Dogs
13440.0,423,7.0,1213.95,0.15714285714285714,0,Sleeping Dogs
13441.0,92,2.0,720.9,0.0,0,Sleeping Dogs
13442.0,667,3.0,419.87,0.0,0,Sleeping Dogs
13443.0,449,6.0,1243.92,0.0049261083743842365,0,Sleeping Dogs
13444.0,374,2.0,631.68,0.0,0,Sleeping Dogs
13445.0,626,1.0,241.89999999999998,0.0,0,Sleeping Dogs
13446.0,420,11.0,3613.27,0.09859154929577464,1,Loyal/Champions
13447.0,23,3.0,1104.23,0.04838709677419355,1,Loyal/Champions
13448.0,17,12.0,8807.46,0.0071301247771836,1,Loyal/Champions
13449.0,24,1.0,291.88,0.0,0,Sleeping Dogs
13450.0,27,13.0,4117.54,0.006756756756756757,1,Loyal/Champions
13451.0,26,11.0,7118.83,0.0019175455417066154,1,Loyal/Champions
13452.0,259,3.0,729.8,0.0,0,Sleeping Dogs
13453.0,166,3.0,758.99,0.047619047619047616,0,Sleeping Dogs
13454.0,641,1.0,219.87,0.0,0,Sleeping Dogs
13455.0,25,6.0,2773.82,0.12195121951219512,1,Loyal/Champions
13456.0,18,6.0,1737.82,0.03076923076923077,1,Loyal/Champions
13457.0,689,2.0,143.26999999999998,0.18181818181818182,0,Sleeping Dogs
13458.0,7,16.0,11850.62,0.02414486921529175,1,Loyal/Champions
13459.0,625,2.0,1160.41,0.0,0,Sleeping Dogs
13460.0,29,2.0,183.44,0.0,0,Sleeping Dogs
13461.0,39,6.0,4138.5,0.06060606060606061,1,Loyal/Champions
13462.0,183,5.0,1145.6,0.013888888888888888,0,Sleeping Dogs
13464.0,58,6.0,3083.89,0.006578947368421052,1,Loyal/Champions
13465.0,446,2.0,931.12,0.0,0,Sleeping Dogs
13466.0,100,5.0,952.25,0.06779661016949153,0,Sleeping Dogs
13467.0,11,2.0,1083.71,0.0,1,Loyal/Champions
13468.0,2,72.0,13115.24,0.028037383177570093,1,Loyal/Champions
13469.0,653,1.0,82.4,0.0,0,Sleeping Dogs
13470.0,99,2.0,165.0,0.0,0,Sleeping Dogs
13471.0,1,4.0,2531.58,0.0,1,Loyal/Champions
13472.0,464,2.0,592.24,0.0,0,Sleeping Dogs
13473.0,61,8.0,2410.98,0.027777777777777776,1,Loyal/Champions
13474.0,236,3.0,663.79,0.0,0,Sleeping Dogs
13475.0,191,4.0,1431.78,0.0,0,Sleeping Dogs
13476.0,179,5.0,1915.77,0.027522935779816515,0,Sleeping Dogs
13477.0,38,11.0,2821.12,0.0125,1,Loyal/Champions
13478.0,469,5.0,2068.03,0.04580152671755725,0,Sleeping Dogs
13479.0,198,4.0,808.5,0.08620689655172414,0,Sleeping Dogs
13480.0,417,2.0,627.8199999999999,0.0,0,Sleeping Dogs
13481.0,46,11.0,3798.84,0.017543859649122806,1,Loyal/Champions
13482.0,232,2.0,336.09,0.0,0,Sleeping Dogs
13483.0,66,1.0,140.34,0.0,0,Sleeping Dogs
13484.0,241,3.0,767.32,0.025,0,Sleeping Dogs
13485.0,233,11.0,2953.92,0.024844720496894408,1,Loyal/Champions
13486.0,78,3.0,1122.41,0.0,0,Sleeping Dogs
13487.0,58,5.0,846.87,0.0,1,Loyal/Champions
13488.0,17,23.0,15513.73,0.009575923392612859,1,Loyal/Champions
13489.0,105,4.0,449.52,0.0,0,Sleeping Dogs
13490.0,654,1.0,154.25,0.0,0,Sleeping Dogs
13491.0,52,27.0,4566.56,0.0,1,Loyal/Champions
13492.0,136,3.0,1269.84,0.0,0,Sleeping Dogs
13493.0,275,2.0,498.63,0.0,0,Sleeping Dogs
13494.0,312,1.0,316.26,0.0,0,Sleeping Dogs
13495.0,8,10.0,5246.61,0.07547169811320754,1,Loyal/Champions
13496.0,11,2.0,617.93,0.027777777777777776,0,Sleeping Dogs
13497.0,283,6.0,1266.33,0.028985507246376812,0,Sleeping Dogs
13498.0,730,1.0,327.38,0.0,0,Sleeping Dogs
13499.0,18,5.0,1146.96,0.06666666666666667,1,Loyal/Champions
13500.0,23,4.0,1436.3,0.022988505747126436,1,Loyal/Champions
13501.0,243,3.0,2840.2599999999998,0.017241379310344827,0,Sleeping Dogs
13502.0,17,5.0,774.6,0.029411764705882353,1,Loyal/Champions
13503.0,71,5.0,1752.94,0.04830917874396135,1,Loyal/Champions
13504.0,64,1.0,295.93,0.0,0,Sleeping Dogs
13505.0,68,4.0,3522.88,0.053811659192825115,1,Loyal/Champions
13506.0,312,5.0,1609.65,0.04854368932038835,0,Sleeping Dogs
13507.0,3,4.0,2479.16,0.0,1,Loyal/Champions
13508.0,244,2.0,287.05,0.0,0,Sleeping Dogs
13509.0,9,7.0,1099.72,0.0,1,Loyal/Champions
13510.0,1,11.0,4488.39,0.04304635761589404,1,Loyal/Champions
13511.0,484,1.0,244.61,0.16666666666666666,0,Sleeping Dogs
13512.0,261,4.0,713.39,0.0,0,Sleeping Dogs
13513.0,127,3.0,796.99,0.047619047619047616,0,Sleeping Dogs
13514.0,74,4.0,815.9,0.0,0,Sleeping Dogs
13515.0,73,6.0,1265.82,0.0,1,Loyal/Champions
13516.0,21,4.0,1685.26,0.0,1,Loyal/Champions
13517.0,60,3.0,2109.07,0.013986013986013986,0,Sleeping Dogs
13518.0,86,1.0,659.44,0.0,0,Sleeping Dogs
13519.0,50,2.0,331.26,0.05,0,Sleeping Dogs
13520.0,59,11.0,5560.65,0.03015075376884422,1,Loyal/Champions
13521.0,1,3.0,1092.39,0.0,1,Loyal/Champions
13522.0,30,1.0,125.8,0.0,0,Sleeping Dogs
13523.0,33,6.0,4892.0199999999995,0.0211864406779661,1,Loyal/Champions
13524.0,41,5.0,680.18,0.0,1,Loyal/Champions
13525.0,15,2.0,628.78,0.0,0,Sleeping Dogs
13526.0,738,2.0,942.6,0.18518518518518517,0,Sleeping Dogs
13527.0,34,12.0,4650.04,0.004357298474945534,1,Loyal/Champions
13529.0,79,2.0,307.76,0.0,0,Sleeping Dogs
13530.0,634,1.0,402.98,0.0,0,Sleeping Dogs
13531.0,205,6.0,1738.52,0.0,0,Sleeping Dogs
13532.0,34,1.0,210.31,0.0,0,Sleeping Dogs
13533.0,183,3.0,270.79,0.0,0,Sleeping Dogs
13534.0,2,35.0,7324.5,0.14967462039045554,1,Loyal/Champions
13535.0,403,1.0,89.5,0.0,0,Sleeping Dogs
13536.0,1,7.0,3448.29,0.0,1,Loyal/Champions
13537.0,426,2.0,717.85,0.0,0,Sleeping Dogs
13538.0,43,12.0,3112.73,0.0,1,Loyal/Champions
13539.0,86,7.0,1531.26,0.022727272727272728,1,Loyal/Champions
13540.0,467,3.0,632.39,0.0,0,Sleeping Dogs
13541.0,423,2.0,717.9,0.16666666666666666,0,Sleeping Dogs
13542.0,377,17.0,3970.77,0.008823529411764706,1,Loyal/Champions
13543.0,634,2.0,1439.61,0.0,0,Sleeping Dogs
13544.0,40,6.0,820.5,0.003861003861003861,1,Loyal/Champions
13545.0,391,2.0,347.35,0.03389830508474576,0,Sleeping Dogs
13546.0,12,5.0,1092.1399999999999,0.0,1,Loyal/Champions
13547.0,408,1.0,172.98,0.0,0,Sleeping Dogs
13548.0,96,3.0,908.99,0.0,0,Sleeping Dogs
13549.0,26,8.0,1003.72,0.016666666666666666,1,Loyal/Champions
13550.0,383,1.0,349.51,0.0,0,Sleeping Dogs
13551.0,319,2.0,244.20000000000002,0.0,0,Sleeping Dogs
13552.0,66,22.0,6618.63,0.08370044052863436,1,Loyal/Champions
13553.0,675,1.0,517.8,0.0,0,Sleeping Dogs
13554.0,380,7.0,1556.3899999999999,0.052132701421800945,0,Sleeping Dogs
13555.0,74,13.0,8906.34,0.014527845036319613,1,Loyal/Champions
13556.0,429,2.0,200.82,0.0,0,Sleeping Dogs
13557.0,28,13.0,2980.08,0.01639344262295082,1,Loyal/Champions
13558.0,6,4.0,605.06,0.0,1,Loyal/Champions
13559.0,513,2.0,990.0,0.0,0,Sleeping Dogs
13560.0,7,1.0,174.37,0.0,0,Sleeping Dogs
13561.0,216,11.0,1820.72,0.0,1,Loyal/Champions
13562.0,82,8.0,4838.18,0.0,1,Loyal/Champions
13563.0,84,2.0,777.53,0.0,0,Sleeping Dogs
13564.0,354,36.0,16363.68,0.03211009174311927,1,Loyal/Champions
13565.0,19,3.0,414.8,0.0,0,Sleeping Dogs
13566.0,41,5.0,1704.27,0.0,1,Loyal/Champions
13567.0,428,4.0,1078.59,0.004901960784313725,0,Sleeping Dogs
13568.0,173,1.0,192.85,0.0,0,Sleeping Dogs
13569.0,17,4.0,892.28,0.0,1,Loyal/Champions
13570.0,243,1.0,239.49,0.0,0,Sleeping Dogs
13571.0,13,26.0,4546.54,0.0,1,Loyal/Champions
13572.0,206,1.0,1384.25,0.0,0,Sleeping Dogs
13573.0,50,6.0,915.02,0.0,1,Loyal/Champions
13574.0,411,1.0,421.25,0.0,0,Sleeping Dogs
13575.0,23,5.0,732.07,0.0,1,Loyal/Champions
13576.0,10,28.0,11516.15,0.03793103448275862,1,Loyal/Champions
13577.0,25,11.0,3346.62,0.029069767441860465,1,Loyal/Champions
13578.0,409,1.0,147.66,0.0,0,Sleeping Dogs
13579.0,15,5.0,1535.84,0.021739130434782608,1,Loyal/Champions
13580.0,406,1.0,107.75,0.0,0,Sleeping Dogs
13581.0,309,2.0,280.53000000000003,0.0,0,Sleeping Dogs
13582.0,390,2.0,241.68,0.0,0,Sleeping Dogs
13583.0,156,2.0,1445.03,0.0,0,Sleeping Dogs
13584.0,307,3.0,347.15,0.056818181818181816,0,Sleeping Dogs
13585.0,531,3.0,674.46,0.025,0,Sleeping Dogs
13586.0,541,1.0,131.53,0.0,0,Sleeping Dogs
13587.0,32,4.0,1308.1,0.09090909090909091,1,Loyal/Champions
13588.0,16,9.0,2449.53,0.027932960893854747,1,Loyal/Champions
13589.0,15,6.0,1120.74,0.0,1,Loyal/Champions
13590.0,11,18.0,6298.29,0.012048192771084338,1,Loyal/Champions
13591.0,65,7.0,2081.19,0.00980392156862745,1,Loyal/Champions
13592.0,36,4.0,247.96,0.0,0,Sleeping Dogs
13593.0,108,14.0,5475.21,0.0048543689320388345,1,Loyal/Champions
13594.0,53,2.0,508.42,0.05714285714285714,0,Sleeping Dogs
13595.0,517,3.0,818.22,0.0,0,Sleeping Dogs
13596.0,6,2.0,697.04,0.0,1,Loyal/Champions
13597.0,388,2.0,377.21,0.05555555555555555,0,Sleeping Dogs
13598.0,47,5.0,776.84,0.01,1,Loyal/Champions
13599.0,1,33.0,9792.06,0.07029478458049887,1,Loyal/Champions
13600.0,312,2.0,518.42,0.0,0,Sleeping Dogs
13601.0,45,4.0,1185.14,0.0,1,Loyal/Champions
13602.0,65,4.0,1025.17,0.0,0,Sleeping Dogs
13603.0,26,1.0,164.34,0.0,0,Sleeping Dogs
13604.0,652,1.0,713.39,0.08695652173913043,0,Sleeping Dogs
13605.0,387,2.0,522.67,0.0,0,Sleeping Dogs
13606.0,29,3.0,280.54,0.0,0,Sleeping Dogs
13607.0,40,2.0,1060.61,0.008130081300813009,0,Sleeping Dogs
13608.0,541,1.0,236.2,0.0,0,Sleeping Dogs
13609.0,593,1.0,167.35,0.0,0,Sleeping Dogs
13610.0,12,14.0,2142.88,0.007177033492822967,1,Loyal/Champions
13611.0,89,10.0,3281.03,0.029661016949152543,1,Loyal/Champions
13612.0,518,1.0,777.79,0.038461538461538464,0,Sleeping Dogs
13613.0,453,5.0,1039.85,0.0,0,Sleeping Dogs
13614.0,24,6.0,2359.19,0.0,1,Loyal/Champions
13615.0,313,8.0,6212.23,0.023936170212765957,1,Loyal/Champions
13616.0,568,2.0,288.1,0.0,0,Sleeping Dogs
13617.0,40,8.0,1263.8,0.009259259259259259,1,Loyal/Champions
13618.0,174,1.0,177.34,0.0,0,Sleeping Dogs
13619.0,545,2.0,230.19,0.0,0,Sleeping Dogs
13620.0,528,1.0,112.34,0.0,0,Sleeping Dogs
13621.0,117,1.0,213.85,0.0,0,Sleeping Dogs
13622.0,689,1.0,651.45,0.058823529411764705,0,Sleeping Dogs
13623.0,31,10.0,2490.16,0.033112582781456956,1,Loyal/Champions
13624.0,381,1.0,427.18,0.08333333333333333,0,Sleeping Dogs
13625.0,597,1.0,301.26,0.0,0,Sleeping Dogs
13626.0,253,2.0,689.49,0.043478260869565216,0,Sleeping Dogs
13627.0,59,7.0,2217.55,0.022727272727272728,1,Loyal/Champions
13628.0,676,1.0,310.14,0.0,0,Sleeping Dogs
13629.0,23,19.0,13370.86,0.0,1,Loyal/Champions
13630.0,5,7.0,1995.68,0.1125,1,Loyal/Champions
13631.0,100,11.0,3021.77,0.08333333333333333,1,Loyal/Champions
13632.0,25,8.0,3634.7,0.013392857142857142,1,Loyal/Champions
13634.0,33,15.0,4473.86,0.05894736842105263,1,Loyal/Champions
13635.0,68,4.0,2948.22,0.029940119760479042,1,Loyal/Champions
13636.0,37,5.0,941.62,0.015625,1,Loyal/Champions
13637.0,52,3.0,809.25,0.0,0,Sleeping Dogs
13638.0,16,1.0,122.64,0.0,0,Sleeping Dogs
13639.0,74,2.0,1346.27,0.0,0,Sleeping Dogs
13640.0,611,1.0,405.0,0.0,0,Sleeping Dogs
13641.0,641,4.0,847.72,0.12244897959183673,0,Sleeping Dogs
13642.0,216,4.0,501.96999999999997,0.008695652173913044,0,Sleeping Dogs
13643.0,31,10.0,2112.17,0.04672897196261682,1,Loyal/Champions
13644.0,9,4.0,2597.52,0.013513513513513514,1,Loyal/Champions
13645.0,120,1.0,252.1,0.0,0,Sleeping Dogs
13646.0,400,2.0,323.3,0.01694915254237288,0,Sleeping Dogs
13647.0,10,8.0,3063.7799999999997,0.0070921985815602835,1,Loyal/Champions
13648.0,400,8.0,1681.12,0.05405405405405406,0,Sleeping Dogs
13649.0,257,6.0,1678.88,0.0,0,Sleeping Dogs
13650.0,17,10.0,3098.5,0.06521739130434782,1,Loyal/Champions
13651.0,40,2.0,193.95,0.07142857142857142,0,Sleeping Dogs
13652.0,46,5.0,2570.85,0.0,1,Loyal/Champions
13653.0,488,1.0,152.2,0.0,0,Sleeping Dogs
13654.0,43,11.0,6308.0,0.0,1,Loyal/Champions
13655.0,114,6.0,2261.66,0.02459016393442623,1,Loyal/Champions
13656.0,165,4.0,1053.35,0.03333333333333333,0,Sleeping Dogs
13657.0,11,2.0,382.14,0.0,0,Sleeping Dogs
13658.0,10,9.0,5772.07,0.0326530612244898,1,Loyal/Champions
13659.0,197,12.0,4716.63,0.04844290657439446,1,Loyal/Champions
13660.0,396,1.0,303.69,0.023809523809523808,0,Sleeping Dogs
13661.0,603,1.0,325.24,0.0,0,Sleeping Dogs
13662.0,86,11.0,2183.13,0.07432432432432433,1,Loyal/Champions
13663.0,179,5.0,2013.61,0.019801980198019802,0,Sleeping Dogs
13665.0,386,3.0,1711.66,0.0,0,Sleeping Dogs
13666.0,60,5.0,127.05,0.0,0,Sleeping Dogs
13667.0,149,1.0,305.02,0.0,0,Sleeping Dogs
13668.0,3,35.0,12749.14,0.05172413793103448,1,Loyal/Champions
13669.0,51,3.0,413.55,0.0,0,Sleeping Dogs
13670.0,75,1.0,349.7,0.0,0,Sleeping Dogs
13671.0,395,1.0,194.95,0.0,0,Sleeping Dogs
13672.0,301,3.0,233.53,0.3333333333333333,0,Sleeping Dogs
13673.0,19,2.0,396.92,0.0,0,Sleeping Dogs
13674.0,430,1.0,215.88,0.125,0,Sleeping Dogs
13675.0,151,2.0,486.82,0.0,0,Sleeping Dogs
13676.0,539,2.0,153.15,0.13333333333333333,0,Sleeping Dogs
13677.0,405,2.0,556.19,0.0,0,Sleeping Dogs
13678.0,152,1.0,232.6,0.0,0,Sleeping Dogs
13679.0,494,3.0,281.26,0.0,0,Sleeping Dogs
13680.0,1,12.0,9915.56,0.031203566121842496,1,Loyal/Champions
13681.0,18,4.0,827.83,0.0,1,Loyal/Champions
13682.0,187,1.0,59.5,0.0,0,Sleeping Dogs
13683.0,458,1.0,258.6,0.0,0,Sleeping Dogs
13684.0,286,4.0,546.52,0.035398230088495575,0,Sleeping Dogs
13685.0,3,7.0,3119.44,0.0,1,Loyal/Champions
13686.0,183,3.0,409.04,0.0,0,Sleeping Dogs
13687.0,438,1.0,11880.84,0.0,0,Sleeping Dogs
13688.0,635,1.0,375.5,0.0,0,Sleeping Dogs
13689.0,63,2.0,1259.5,0.0,0,Sleeping Dogs
13690.0,59,1.0,172.25,0.0,0,Sleeping Dogs
13691.0,396,1.0,210.78,0.0,0,Sleeping Dogs
13692.0,25,5.0,3022.95,0.02040816326530612,1,Loyal/Champions
13693.0,325,9.0,1966.32,0.04504504504504504,1,Loyal/Champions
13694.0,4,143.0,191196.18,0.017396907216494846,1,Loyal/Champions
13695.0,31,16.0,2770.73,0.0,1,Loyal/Champions
13696.0,422,3.0,2008.6999999999998,0.04,0,Sleeping Dogs
13697.0,39,1.0,151.3,0.0,0,Sleeping Dogs
13698.0,597,2.0,465.53000000000003,0.0,0,Sleeping Dogs
13699.0,155,2.0,711.4,0.075,0,Sleeping Dogs
13700.0,26,13.0,2586.21,0.016194331983805668,1,Loyal/Champions
13701.0,437,1.0,159.55,0.1,0,Sleeping Dogs
13702.0,446,1.0,135.18,0.0,0,Sleeping Dogs
13703.0,318,2.0,99.5,0.4931506849315068,2,Sleeping Dogs
13704.0,5,9.0,2295.31,0.007407407407407408,1,Loyal/Champions
13705.0,8,7.0,2035.33,0.0,1,Loyal/Champions
13706.0,303,2.0,631.17,0.0,0,Sleeping Dogs
13707.0,267,5.0,3365.86,0.0,0,Sleeping Dogs
13708.0,271,1.0,294.88,0.0,0,Sleeping Dogs
13709.0,4,18.0,7512.81,0.023923444976076555,1,Loyal/Champions
13710.0,32,3.0,509.52,0.0,0,Sleeping Dogs
13711.0,219,9.0,1632.61,0.10679611650485436,1,Loyal/Champions
13712.0,247,2.0,766.42,0.0,0,Sleeping Dogs
13713.0,408,3.0,743.26,0.0,0,Sleeping Dogs
13714.0,465,1.0,161.35,0.0,0,Sleeping Dogs
13715.0,281,17.0,8438.34,0.011111111111111112,1,Loyal/Champions
13716.0,269,1.0,138.28,0.0,0,Sleeping Dogs
13717.0,32,8.0,1748.05,0.023622047244094488,1,Loyal/Champions
13718.0,246,2.0,306.55,0.0,0,Sleeping Dogs
13719.0,15,11.0,2814.27,0.0,1,Loyal/Champions
13720.0,117,4.0,799.9,0.0,0,Sleeping Dogs
13721.0,36,2.0,741.54,0.0,0,Sleeping Dogs
13722.0,120,10.0,5629.16,0.005263157894736842,1,Loyal/Champions
13723.0,217,6.0,1209.2,0.0,0,Sleeping Dogs
13724.0,637,1.0,213.01,0.0,0,Sleeping Dogs
13725.0,50,8.0,1809.81,0.11864406779661017,1,Loyal/Champions
13726.0,39,2.0,1079.66,0.0,0,Sleeping Dogs
13727.0,29,8.0,1067.3,0.011764705882352941,1,Loyal/Champions
13728.0,37,16.0,2855.17,0.0,1,Loyal/Champions
13729.0,436,3.0,676.43,0.11363636363636363,0,Sleeping Dogs
13730.0,136,2.0,752.6,0.0,0,Sleeping Dogs
13731.0,219,2.0,610.59,0.0,0,Sleeping Dogs
13732.0,28,1.0,491.86,0.0,0,Sleeping Dogs
13733.0,411,2.0,484.53,0.03333333333333333,0,Sleeping Dogs
13734.0,509,4.0,3451.29,0.06666666666666667,0,Sleeping Dogs
13735.0,25,13.0,9472.81,0.03953147877013177,1,Loyal/Champions
13736.0,5,7.0,2715.0099999999998,0.01936619718309859,1,Loyal/Champions
13737.0,200,1.0,339.6,0.0,0,Sleeping Dogs
13738.0,396,1.0,440.93,0.0,0,Sleeping Dogs
13739.0,18,2.0,292.2,0.0,0,Sleeping Dogs
13740.0,241,5.0,1597.77,0.0,0,Sleeping Dogs
13741.0,72,3.0,666.33,0.02857142857142857,0,Sleeping Dogs
13742.0,17,12.0,3102.42,0.006191950464396285,1,Loyal/Champions
13743.0,3,7.0,1340.15,0.023809523809523808,1,Loyal/Champions
13744.0,95,2.0,1156.36,0.0,0,Sleeping Dogs
13745.0,151,2.0,761.27,0.05084745762711865,0,Sleeping Dogs
13746.0,414,1.0,176.69,0.0,0,Sleeping Dogs
13747.0,374,2.0,249.39999999999998,0.0,0,Sleeping Dogs
13748.0,96,9.0,2268.35,0.0,1,Loyal/Champions
13749.0,701,0.0,-10.25,1.0,2,Sleeping Dogs
13750.0,54,11.0,3563.6,0.025974025974025976,1,Loyal/Champions
13751.0,288,1.0,296.25,0.0,0,Sleeping Dogs
13752.0,124,7.0,1590.73,0.0,1,Loyal/Champions
13753.0,288,4.0,2094.57,0.0,0,Sleeping Dogs
13754.0,152,3.0,447.05,0.0,0,Sleeping Dogs
13755.0,4,9.0,2154.68,0.0029154518950437317,1,Loyal/Champions
13756.0,2,23.0,9147.2,0.005714285714285714,1,Loyal/Champions
13757.0,675,1.0,195.55,0.0,0,Sleeping Dogs
13758.0,12,14.0,9263.14,0.01597444089456869,1,Loyal/Champions
13759.0,33,2.0,659.41,0.0,0,Sleeping Dogs
13760.0,54,5.0,1358.6399999999999,0.008333333333333333,1,Loyal/Champions
13761.0,50,6.0,1952.17,0.0,1,Loyal/Champions
13762.0,204,5.0,2165.7599999999998,0.16666666666666666,0,Sleeping Dogs
13763.0,63,3.0,5181.99,0.05660377358490566,1,Loyal/Champions
13764.0,71,6.0,2942.31,0.0,1,Loyal/Champions
13765.0,653,1.0,352.82,0.0,0,Sleeping Dogs
13766.0,495,1.0,190.35,0.0,0,Sleeping Dogs
13767.0,2,73.0,35115.68,0.054696789536266346,1,Loyal/Champions
13768.0,564,2.0,758.0699999999999,0.23255813953488372,0,Sleeping Dogs
13769.0,2,20.0,5766.63,0.04040404040404041,1,Loyal/Champions
13770.0,422,4.0,785.37,0.0,0,Sleeping Dogs
13771.0,64,9.0,5726.07,0.004608294930875576,1,Loyal/Champions
13772.0,34,8.0,3094.72,0.0034662045060658577,1,Loyal/Champions
13773.0,397,2.0,301.54,0.0,0,Sleeping Dogs
13774.0,82,1.0,345.0,0.0,0,Sleeping Dogs
13775.0,591,1.0,1049.66,0.0,0,Sleeping Dogs
13777.0,1,61.0,56026.32,0.09490740740740741,1,Loyal/Champions
13778.0,103,4.0,1116.54,0.022222222222222223,0,Sleeping Dogs
13779.0,516,1.0,161.13,0.0,0,Sleeping Dogs
13780.0,7,3.0,735.8199999999999,0.0,1,Loyal/Champions
13781.0,251,3.0,770.88,0.017241379310344827,0,Sleeping Dogs
13782.0,13,13.0,1785.77,0.004081632653061225,1,Loyal/Champions
13783.0,488,4.0,1542.09,0.0,0,Sleeping Dogs
13784.0,10,14.0,2897.18,0.044444444444444446,1,Loyal/Champions
13785.0,429,4.0,542.49,0.0,0,Sleeping Dogs
13786.0,367,6.0,3343.94,0.008,0,Sleeping Dogs
13787.0,76,6.0,1173.7,0.0851063829787234,1,Loyal/Champions
13788.0,505,1.0,3.75,0.0,0,Sleeping Dogs
13789.0,388,1.0,239.46,0.0,0,Sleeping Dogs
13790.0,4,1.0,348.8,0.0,0,Sleeping Dogs
13791.0,43,2.0,1047.68,0.35294117647058826,0,Sleeping Dogs
13792.0,66,3.0,383.95,0.0,0,Sleeping Dogs
13793.0,647,1.0,96.0,0.0,0,Sleeping Dogs
13794.0,547,1.0,126.03,0.0,0,Sleeping Dogs
13795.0,388,4.0,836.3,0.0,0,Sleeping Dogs
13796.0,499,1.0,289.7,0.0,0,Sleeping Dogs
13797.0,437,3.0,1168.45,0.025,0,Sleeping Dogs
13798.0,1,110.0,73584.05,0.20833333333333334,1,Loyal/Champions
13799.0,117,9.0,2039.82,0.08620689655172414,1,Loyal/Champions
13800.0,310,3.0,1679.56,0.0,0,Sleeping Dogs
13801.0,67,1.0,324.8,0.0,0,Sleeping Dogs
13802.0,138,19.0,25491.56,0.019693654266958426,1,Loyal/Champions
13803.0,255,3.0,1319.11,0.012658227848101266,0,Sleeping Dogs
13804.0,31,9.0,3208.52,0.0,1,Loyal/Champions
13805.0,52,2.0,924.5999999999999,0.0,0,Sleeping Dogs
13806.0,64,1.0,256.38,0.0,0,Sleeping Dogs
13807.0,367,3.0,509.9,0.058823529411764705,0,Sleeping Dogs
13808.0,6,5.0,1747.66,0.0,1,Loyal/Champions
13809.0,305,3.0,679.6999999999999,0.0,0,Sleeping Dogs
