CustomerID,Recency,Frequency,Monetary,ReturnRate,Cluster,Segment,NetRevenueAll,RevenueSharePct,AvgPerCustomer,RiskHighlight,PriorityTier,FullScale
12937.0,15,9.0,3097.61,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
12938.0,26,1.0,114.14,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12939.0,64,20.0,25264.8,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
12940.0,46,2.0,876.29,0.0388349514563106,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12941.0,724,1.0,377.49,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12942.0,131,3.0,942.65,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12943.0,301,2.0,489.0,0.074074074074074,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12944.0,36,2.0,604.51,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12945.0,288,2.0,900.11,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12946.0,437,1.0,324.45,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12947.0,144,6.0,1711.33,0.05,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12948.0,16,9.0,2306.18,0.0157480314960629,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
12949.0,31,22.0,15391.0,0.0137931034482758,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
12950.0,2,3.0,1843.0,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12951.0,9,15.0,3164.42,0.0348258706467661,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
12952.0,6,4.0,1382.84,0.0125,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12953.0,10,2.0,828.81,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12954.0,639,1.0,162.45,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12955.0,1,11.0,4734.26,0.0163934426229508,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
12956.0,306,4.0,521.89,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12957.0,4,13.0,8628.42,0.02,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
12958.0,400,2.0,539.49,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12959.0,484,1.0,150.95,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12960.0,414,4.0,1322.07,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12961.0,379,1.0,211.99,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12962.0,7,2.0,266.39,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12963.0,8,12.0,3528.39,0.0306122448979591,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
12964.0,437,1.0,132.24,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12965.0,89,1.0,771.91,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12966.0,10,1.0,160.18,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12967.0,3,3.0,3840.77,0.1489361702127659,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
12968.0,112,1.0,135.95,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12969.0,603,1.0,122.45,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12970.0,7,10.0,1523.91,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12971.0,4,116.0,15486.24,0.0070093457943925,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
12972.0,414,4.0,1115.95,0.0941176470588235,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12973.0,414,1.0,385.55,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12974.0,198,2.0,408.95,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12975.0,430,6.0,1993.99,0.0508474576271186,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12976.0,212,8.0,3156.38,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
12977.0,156,4.0,517.63,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12978.0,385,5.0,2496.07,0.0060975609756097,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12979.0,729,1.0,479.54,0.0175438596491228,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12980.0,156,21.0,15909.39,0.1186440677966101,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
12981.0,30,2.0,372.22,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12982.0,240,8.0,2562.12,0.1682242990654205,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Risiko Tinggi,Tier 2,100
12983.0,598,1.0,490.08,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12984.0,19,1.0,97.5,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12985.0,1,2.0,1215.62,0.0256410256410256,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12986.0,403,10.0,1991.59,0.2816901408450704,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Risiko Tinggi,Tier 2,100
12987.0,74,5.0,1298.51,0.0294117647058823,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12988.0,292,1.0,535.32,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12989.0,3,33.0,12846.8,0.0761904761904762,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
12990.0,31,7.0,955.5,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12991.0,23,3.0,764.82,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12992.0,725,1.0,93.35,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
12993.0,23,8.0,1191.26,0.073170731707317,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
12994.0,4,3.0,902.22,0.1643835616438356,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Risiko Tinggi,Tier 3,100
12995.0,78,1.0,200.72,0.4,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Risiko Tinggi,Tier 3,100
12996.0,376,1.0,355.5,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
12997.0,22,8.0,2065.11,0.1157024793388429,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
12998.0,493,3.0,897.38,0.0491803278688524,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
12999.0,196,3.0,455.88,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13000.0,107,4.0,965.0,0.0461538461538461,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13001.0,4,33.0,24136.05,0.0048496605237633,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13002.0,318,3.0,414.13,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13003.0,106,3.0,149.05,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13004.0,12,36.0,11143.99,0.0490081680280046,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13005.0,174,4.0,935.03,0.0666666666666666,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13006.0,56,1.0,81.57,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13007.0,580,1.0,175.25,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13008.0,323,3.0,543.28,0.1025641025641025,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13009.0,673,1.0,234.0,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13010.0,374,2.0,330.12,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13011.0,372,1.0,101.1,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13012.0,9,11.0,2596.28,0.1149425287356321,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13013.0,1,29.0,12601.82,0.0053859964093357,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13014.0,3,11.0,5220.83,0.0702479338842975,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13015.0,53,11.0,6465.72,0.0278551532033426,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13016.0,73,3.0,789.89,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13017.0,7,1.0,204.0,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13018.0,16,35.0,9742.81,0.0049504950495049,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13019.0,379,6.0,1212.95,0.0350877192982456,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13020.0,548,2.0,606.96,0.0714285714285714,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13021.0,4,17.0,4786.38,0.0338345864661654,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13022.0,430,1.0,50.3,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13023.0,64,3.0,1251.03,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13024.0,464,2.0,535.42,0.088235294117647,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13025.0,732,1.0,323.39,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13026.0,1,9.0,1697.74,0.0352941176470588,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13027.0,114,19.0,17239.2,0.0114942528735632,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13028.0,23,2.0,659.68,0.0425531914893617,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13029.0,31,5.0,1927.3,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13030.0,11,2.0,1227.22,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13031.0,407,5.0,3419.27,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13032.0,39,9.0,2817.59,0.0319634703196347,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13033.0,357,2.0,220.55,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13034.0,55,3.0,922.68,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13035.0,58,3.0,1328.95,0.0666666666666666,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13036.0,685,1.0,307.1,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13037.0,138,12.0,3842.55,0.0373443983402489,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13038.0,80,3.0,908.46,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13039.0,584,4.0,1010.73,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13040.0,9,2.0,676.99,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13041.0,451,4.0,799.13,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13042.0,584,3.0,1522.79,0.005,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13043.0,254,1.0,471.57,0.0714285714285714,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13044.0,291,11.0,4824.2,0.004750593824228,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13045.0,99,3.0,808.92,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13046.0,31,3.0,949.25,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13047.0,46,23.0,8476.72,0.0977272727272727,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13048.0,14,9.0,4035.16,0.0183150183150183,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13049.0,64,4.0,1384.14,0.0714285714285714,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13050.0,9,34.0,11883.55,0.0345821325648415,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13051.0,579,2.0,155.8,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13052.0,212,7.0,3167.68,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13053.0,622,1.0,127.65,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13055.0,64,4.0,2292.51,0.0253164556962025,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13056.0,551,1.0,209.48,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13057.0,530,3.0,540.74,0.0465116279069767,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13058.0,25,3.0,271.40000000000003,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13059.0,250,10.0,2272.62,0.0146341463414634,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13060.0,254,1.0,307.53,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13061.0,72,1.0,248.61,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13062.0,191,1.0,346.98,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13063.0,481,1.0,188.4,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13064.0,13,6.0,1680.74,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13065.0,373,5.0,1255.96,0.0129870129870129,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13066.0,24,2.0,430.9,0.0204081632653061,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13067.0,82,3.0,508.51,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13068.0,10,2.0,344.0,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13069.0,1,38.0,8757.47,0.0395869191049913,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13070.0,192,4.0,743.9,0.0571428571428571,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13071.0,612,1.0,129.22,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13072.0,267,1.0,177.15,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13073.0,411,2.0,418.08,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13074.0,511,4.0,1362.84,0.0333333333333333,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13075.0,130,1.0,919.61,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13076.0,458,1.0,135.4,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13077.0,1,11.0,3040.17,0.019774011299435,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13078.0,1,57.0,28883.83,0.0631578947368421,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13079.0,4,6.0,419.18,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13080.0,179,4.0,260.83,0.05,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13081.0,1,28.0,58335.75,0.0292301358583779,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13082.0,126,21.0,7268.92,0.0373134328358208,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13083.0,4,3.0,395.43,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13084.0,488,1.0,116.45,0.5,2,Sleeping Dogs,16714978.649999999,13.2,618.24,Risiko Tinggi,Tier 3,100
13085.0,158,8.0,2289.58,0.0769230769230769,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13086.0,383,1.0,439.33,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13087.0,726,1.0,313.64,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13088.0,417,1.0,236.11,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13089.0,3,203.0,113214.19,0.0218150087260034,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13090.0,9,23.0,13741.28,0.0276816608996539,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13091.0,21,2.0,-1343.24,0.6363636363636364,2,Sleeping Dogs,16714978.649999999,13.2,618.24,Risiko Tinggi,Tier 3,100
13092.0,71,12.0,2007.33,0.0869565217391304,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13093.0,267,55.0,54082.7,0.054054054054054,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13094.0,21,13.0,2214.66,0.1578947368421052,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Risiko Tinggi,Tier 2,100
13095.0,71,1.0,74.4,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13096.0,394,1.0,419.7,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13097.0,33,27.0,12876.68,0.0221366698748796,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13098.0,1,28.0,28658.88,0.0545454545454545,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13099.0,99,1.0,207.36,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13101.0,234,4.0,695.4,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13102.0,1,37.0,11440.12,0.0199203187250996,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13103.0,40,3.0,709.64,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13104.0,3,9.0,1709.1,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13105.0,436,1.0,72.0,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13106.0,129,2.0,586.46,0.0588235294117647,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13107.0,44,9.0,5109.62,0.0582010582010582,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13108.0,373,2.0,1098.52,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13109.0,3,3.0,1107.58,0.054054054054054,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13110.0,31,12.0,2896.17,0.0078740157480314,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13111.0,719,1.0,321.88000000000005,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13112.0,541,1.0,-5.44,0.6,2,Sleeping Dogs,16714978.649999999,13.2,618.24,Risiko Tinggi,Tier 3,100
13113.0,1,37.0,16613.9,0.2092555331991951,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Risiko Tinggi,Tier 1 (Prioritas Utama),100
13114.0,731,1.0,234.38,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13115.0,9,10.0,5374.45,0.0513595166163142,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13116.0,117,1.0,485.19,0.032258064516129,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13117.0,22,18.0,2642.11,0.0052910052910052,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13118.0,20,9.0,2334.1,0.0263157894736842,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13119.0,669,1.0,134.9,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13120.0,239,1.0,30.6,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13121.0,269,1.0,254.73,0.0566037735849056,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13122.0,94,2.0,922.39,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13123.0,473,2.0,506.75,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13124.0,90,4.0,4782.45,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13125.0,524,1.0,158.57,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13126.0,5,13.0,3902.47,0.0346153846153846,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13127.0,78,1.0,259.17,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13128.0,631,1.0,263.5,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13129.0,452,2.0,233.25,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13130.0,94,1.0,64.0,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13131.0,23,7.0,3279.77,0.0132450331125827,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13132.0,262,1.0,77.3,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13133.0,274,3.0,200.45,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13134.0,73,6.0,2422.28,0.0546875,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 2,100
13135.0,197,2.0,3371.45,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13136.0,50,13.0,6099.65,0.0843023255813953,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13137.0,11,16.0,7712.7,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13138.0,22,7.0,1454.49,0.01,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13139.0,16,8.0,8193.83,0.0148698884758364,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13140.0,108,5.0,1215.68,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
13141.0,85,17.0,7536.63,0.0139211136890951,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13142.0,19,1.0,307.09000000000003,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13143.0,582,1.0,399.2,0.0416666666666666,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13144.0,333,2.0,135.35,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13145.0,40,7.0,1419.77,0.0909090909090909,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13146.0,26,1.0,228.91,0.0,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 3,100
13147.0,10,4.0,712.8,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13148.0,29,26.0,8114.1,0.0572109654350417,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 1 (Prioritas Utama),100
13149.0,14,4.0,1676.06,0.0,1,Loyal/Champions,16714978.649999999,86.8,6293.27,Normal,Tier 3,100
13150.0,471,3.0,435.02,0.1111111111111111,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 2,100
13151.0,203,3.0,2501.19,0.0331491712707182,0,Sleeping Dogs,16714978.649999999,13.2,618.24,Normal,Tier 1 (Prioritas Utama),100
